ts,airline,hour,count,min,p25,p50,p75,p90,max
2025-03-13 00:00:00,AA,11,1114,-14.0,-5.022376194977744,-1.01,14.079623662673095,57.45614011573423,1305.0
2025-03-13 00:00:00,DL,11,1425,-18.0,-5.022376194977744,-1.9813812853544068,10.044983161068599,45.232237431294294,612.0
2025-03-13 00:00:00,UA,11,845,-20.0,-5.022376194977744,-1.9813812853544068,8.924561993432542,46.137298677665186,473.0
2025-03-13 00:00:00,WN,11,1580,-14.0,-3.0001207865259647,0.0,12.001040013389092,35.69989444930044,580.0
2025-03-13 00:00:00,AA,12,953,-20.0,-3.9628523348246314,0.0,20.897765817592276,70.00286368894791,1217.0
2025-03-13 00:00:00,DL,12,1135,-18.0,-6.0003807881353195,-1.9813812853544068,14.079623662673095,50.96407004719458,408.0
2025-03-13 00:00:00,UA,12,848,-22.0,-6.0003807881353195,-1.9813812853544068,10.044983161068599,63.4113824398483,647.0
2025-03-13 00:00:00,WN,12,1516,-10.0,-3.0001207865259647,1.01,15.852127465669819,47.06185394385251,480.0
2025-03-13 00:00:00,AA,13,991,-22.0,-3.9628523348246314,0.0,20.0904278750915,77.26204582059458,1214.0
2025-03-13 00:00:00,DL,13,1062,-26.0,-6.0003807881353195,-1.01,17.849535601381675,63.4113824398483,1176.0
2025-03-13 00:00:00,UA,13,943,-17.0,-5.022376194977744,-1.9813812853544068,11.086028370328492,55.20687320920256,390.0
2025-03-13 00:00:00,WN,13,1656,-15.0,-3.0001207865259647,1.9813812853544068,17.849535601381675,50.96407004719458,637.0
2025-03-13 00:00:00,AA,14,957,-15.0,-3.9628523348246314,1.01,24.002636914918774,83.59490791013187,1186.0
2025-03-13 00:00:00,DL,14,1014,-19.0,-5.022376194977744,-1.01,17.849535601381675,56.32111902432654,447.0
2025-03-13 00:00:00,UA,14,859,-14.0,-5.022376194977744,0.0,23.06811574166162,83.59490791013187,524.0
2025-03-13 00:00:00,WN,14,1561,-12.0,-1.9813812853544068,5.022376194977744,24.002636914918774,63.4113824398483,409.0
2025-03-13 00:00:00,AA,15,963,-19.0,-3.9628523348246314,1.9813812853544068,31.704973071152452,77.26204582059458,1078.0
2025-03-13 00:00:00,DL,15,1226,-18.0,-3.9628523348246314,0.0,23.06811574166162,65.9530302733429,1027.0
2025-03-13 00:00:00,UA,15,619,-13.0,-5.022376194977744,0.0,22.17256817980545,64.64905067523404,378.0
2025-03-13 00:00:00,WN,15,1487,-16.0,-1.01,7.03964781329143,25.995604398722985,59.78562868134215,534.0
2025-03-13 00:00:00,AA,16,960,-22.0,-3.9628523348246314,1.01,31.092891914561495,94.12588839478022,1439.0
2025-03-13 00:00:00,DL,16,914,-19.0,-5.022376194977744,0.0,24.977983750285134,71.40143542668432,841.0
2025-03-13 00:00:00,UA,16,960,-16.0,-3.9628523348246314,1.9813812853544068,28.72740200993037,83.59490791013187,798.0
2025-03-13 00:00:00,WN,16,1584,-12.0,-1.9813812853544068,5.022376194977744,28.15990341167885,64.64905067523404,437.0
2025-03-13 00:00:00,AA,17,1044,-16.0,-3.9628523348246314,3.0001207865259647,34.31378257078008,92.27673179709016,1504.0
2025-03-13 00:00:00,DL,17,1240,-22.0,-5.022376194977744,0.0,23.06811574166162,72.82573050676253,1134.0
2025-03-13 00:00:00,UA,17,926,-19.0,-3.9628523348246314,0.0,20.0904278750915,85.25961770487277,436.0
2025-03-13 00:00:00,WN,17,1617,-16.0,-1.9813812853544068,7.03964781329143,29.892123890416237,72.82573050676253,457.0
2025-03-13 00:00:00,AA,18,1122,-19.0,-3.9628523348246314,3.0001207865259647,34.31378257078008,81.96386139285474,2206.0
2025-03-13 00:00:00,DL,18,1111,-22.0,-5.022376194977744,1.9813812853544068,31.704973071152452,77.26204582059458,681.0
2025-03-13 00:00:00,UA,18,1007,-20.0,-5.022376194977744,1.01,29.892123890416237,103.98726693863553,1047.0
2025-03-13 00:00:00,WN,18,1607,-14.0,-1.9813812853544068,8.924561993432542,35.69989444930044,80.36540405274401,386.0
2025-03-13 00:00:00,AA,19,1068,-21.0,-3.9628523348246314,6.0003807881353195,37.13746682828029,96.0150029316495,966.0
2025-03-13 00:00:00,DL,19,1002,-20.0,-6.0003807881353195,0.0,24.977983750285134,80.36540405274401,918.0
2025-03-13 00:00:00,UA,19,895,-21.0,-5.022376194977744,3.0001207865259647,28.72740200993037,78.79847787204231,950.0
2025-03-13 00:00:00,WN,19,1647,-21.0,-3.0001207865259647,7.03964781329143,35.0006233314147,78.79847787204231,406.0
2025-03-13 00:00:00,AA,20,892,-18.0,-3.9628523348246314,3.9628523348246314,32.97574798981021,83.59490791013187,1125.0
2025-03-13 00:00:00,DL,20,751,-17.0,-3.9628523348246314,0.0,28.72740200993037,78.79847787204231,1170.0
2025-03-13 00:00:00,UA,20,654,-23.0,-5.022376194977744,3.9628523348246314,47.06185394385251,106.08715120721266,494.0
2025-03-13 00:00:00,WN,20,1635,-14.0,-1.9813812853544068,8.924561993432542,37.87667712885539,85.25961770487277,434.0
2025-03-13 00:00:00,AA,21,615,-17.0,-3.0001207865259647,3.0001207865259647,35.0006233314147,83.59490791013187,1138.0
2025-03-13 00:00:00,DL,21,639,-18.0,-3.9628523348246314,0.0,24.977983750285134,64.64905067523404,816.0
2025-03-13 00:00:00,UA,21,390,-14.0,-5.022376194977744,1.9813812853544068,24.002636914918774,68.62915365244382,475.0
2025-03-13 00:00:00,WN,21,1166,-15.0,-1.9813812853544068,11.086028370328492,42.628827728434494,83.59490791013187,333.0
2025-03-13 00:00:00,AA,22,707,-15.0,-5.022376194977744,0.0,18.937903243191588,60.97806905973285,699.0
2025-03-13 00:00:00,DL,22,656,-22.0,-5.022376194977744,-1.01,17.849535601381675,53.04233804589578,664.0
2025-03-13 00:00:00,UA,22,236,-16.0,-5.022376194977744,-1.01,12.001040013389092,64.64905067523404,214.0
2025-03-13 00:00:00,WN,22,684,-13.0,0.0,14.945716726242868,40.980988847527684,85.25961770487277,250.0
