ts,airline,hour,count,min,p25,p50,p75,p90,max
2025-01-01 00:00:00,DL,12,141,-20.0,-7.03964781329143,-3.0001207865259647,3.9628523348246314,32.97574798981021,184.0
2025-01-01 00:00:00,UA,12,112,-11.0,-5.022376194977744,-3.0001207865259647,3.0001207865259647,23.06811574166162,153.0
2025-01-01 00:00:00,WN,12,218,-11.0,-3.9628523348246314,0.0,7.03964781329143,22.17256817980545,100.0
2025-01-01 00:00:00,AA,13,137,-13.0,-6.0003807881353195,-3.0001207865259647,1.9813812853544068,17.15649416584582,156.0
2025-01-01 00:00:00,DL,13,110,-15.0,-5.022376194977744,-1.9813812853544068,3.9628523348246314,22.17256817980545,82.0
2025-01-01 00:00:00,UA,13,123,-14.0,-5.022376194977744,0.0,10.044983161068599,34.31378257078008,274.0
2025-01-01 00:00:00,WN,13,237,-10.0,-3.0001207865259647,0.0,11.086028370328492,23.06811574166162,170.0
2025-01-01 00:00:00,AA,14,132,-17.0,-6.0003807881353195,-3.0001207865259647,3.0001207865259647,22.17256817980545,244.0
2025-01-01 00:00:00,DL,14,123,-17.0,-5.022376194977744,-1.9813812853544068,5.022376194977744,27.056297108952908,214.0
2025-01-01 00:00:00,UA,14,122,-14.0,-5.022376194977744,-1.01,7.03964781329143,45.232237431294294,230.0
2025-01-01 00:00:00,WN,14,238,-11.0,-3.0001207865259647,1.01,10.044983161068599,27.056297108952908,160.0
2025-01-01 00:00:00,AA,15,123,-10.0,-5.022376194977744,-1.9813812853544068,5.022376194977744,22.17256817980545,1485.0
2025-01-01 00:00:00,DL,15,128,-19.0,-5.022376194977744,-1.9813812853544068,5.022376194977744,20.0904278750915,271.0
2025-01-01 00:00:00,UA,15,76,-11.0,-5.022376194977744,-1.01,6.0003807881353195,15.852127465669819,414.0
2025-01-01 00:00:00,WN,15,215,-10.0,-3.0001207865259647,1.01,10.044983161068599,25.995604398722985,93.0
2025-01-01 00:00:00,AA,16,144,-16.0,-5.022376194977744,-3.0001207865259647,1.9813812853544068,24.002636914918774,142.0
2025-01-01 00:00:00,DL,16,92,-20.0,-7.03964781329143,-3.0001207865259647,3.0001207865259647,37.87667712885539,168.0
2025-01-01 00:00:00,UA,16,140,-12.0,-5.022376194977744,-1.9813812853544068,7.03964781329143,28.15990341167885,178.0
2025-01-01 00:00:00,WN,16,251,-12.0,-3.0001207865259647,1.01,12.997499126390684,25.995604398722985,88.0
2025-01-01 00:00:00,AA,17,139,-10.0,-5.022376194977744,-1.9813812853544068,6.0003807881353195,37.13746682828029,187.0
2025-01-01 00:00:00,DL,17,132,-18.0,-7.925884200121824,-3.9628523348246314,1.9813812853544068,15.852127465669819,203.0
2025-01-01 00:00:00,UA,17,132,-13.0,-3.9628523348246314,0.0,20.0904278750915,41.79649278367046,208.0
2025-01-01 00:00:00,WN,17,215,-11.0,-3.9628523348246314,1.01,14.079623662673095,37.13746682828029,121.0
2025-01-01 00:00:00,AA,18,145,-22.0,-5.022376194977744,-1.01,8.924561993432542,37.13746682828029,228.0
2025-01-01 00:00:00,DL,18,83,-16.0,-6.0003807881353195,-3.0001207865259647,3.0001207865259647,15.852127465669819,319.0
2025-01-01 00:00:00,UA,18,146,-14.0,-6.0003807881353195,-1.9813812853544068,7.03964781329143,31.092891914561495,248.0
2025-01-01 00:00:00,WN,18,251,-13.0,-3.0001207865259647,3.0001207865259647,12.997499126390684,28.72740200993037,205.0
2025-01-01 00:00:00,AA,19,131,-12.0,-5.022376194977744,-1.01,7.925884200121824,25.995604398722985,84.0
2025-01-01 00:00:00,DL,19,76,-10.0,-5.022376194977744,-3.0001207865259647,1.01,6.0003807881353195,48.0
2025-01-01 00:00:00,UA,19,100,-12.0,-3.9628523348246314,0.0,8.924561993432542,24.002636914918774,669.0
2025-01-01 00:00:00,WN,19,217,-14.0,-3.9628523348246314,0.0,12.997499126390684,35.69989444930044,108.0
2025-01-01 00:00:00,AA,20,131,-17.0,-3.9628523348246314,-1.01,7.03964781329143,28.72740200993037,184.0
2025-01-01 00:00:00,DL,20,51,-10.0,-7.03964781329143,-1.9813812853544068,7.925884200121824,32.97574798981021,163.0
2025-01-01 00:00:00,UA,20,115,-16.0,-3.9628523348246314,0.0,7.925884200121824,31.092891914561495,102.0
2025-01-01 00:00:00,WN,20,172,-11.0,-3.0001207865259647,1.01,10.044983161068599,20.897765817592276,130.0
2025-01-01 00:00:00,AA,21,87,-16.0,-5.022376194977744,-1.9813812853544068,5.022376194977744,28.72740200993037,505.0
2025-01-01 00:00:00,DL,21,77,-18.0,-6.0003807881353195,-1.9813812853544068,1.9813812853544068,14.079623662673095,45.0
2025-01-01 00:00:00,UA,21,57,-10.0,-5.022376194977744,-1.9813812853544068,12.001040013389092,31.092891914561495,99.0
2025-01-01 00:00:00,WN,21,23,-6.0,-3.9628523348246314,1.01,11.086028370328492,23.06811574166162,79.0
2025-01-01 00:00:00,AA,22,83,-12.0,-6.0003807881353195,-3.9628523348246314,3.9628523348246314,14.079623662673095,422.0
2025-01-01 00:00:00,DL,22,68,-14.0,-6.0003807881353195,-3.0001207865259647,1.01,17.15649416584582,872.0
2025-01-01 00:00:00,UA,22,48,-15.0,-7.03964781329143,-3.9628523348246314,0.0,7.925884200121824,109.0
2025-01-01 00:00:00,AA,23,34,-13.0,-5.022376194977744,-3.9628523348246314,0.0,7.03964781329143,55.0
2025-01-01 00:00:00,DL,23,21,-17.0,-7.925884200121824,-3.9628523348246314,-1.01,0.0,11.0
2025-01-01 00:00:00,UA,23,48,-10.0,-7.03964781329143,-3.9628523348246314,1.9813812853544068,12.997499126390684,61.0
2025-01-02 00:00:00,AA,0,16,-8.0,-6.0003807881353195,-3.9628523348246314,1.01,3.9628523348246314,30.0
2025-01-02 00:00:00,DL,0,1,-9.0,-8.924561993432542,-8.924561993432542,-8.924561993432542,-8.924561993432542,-9.0
2025-01-02 00:00:00,UA,0,9,-9.0,-7.03964781329143,-1.9813812853544068,18.937903243191588,20.0904278750915,98.0
2025-01-02 00:00:00,AA,1,2,-9.0,-8.924561993432542,-8.924561993432542,-8.924561993432542,-8.924561993432542,-7.0
2025-01-02 00:00:00,DL,1,2,-5.0,-5.022376194977744,-5.022376194977744,-5.022376194977744,-5.022376194977744,19.0
2025-01-02 00:00:00,UA,1,1,-16.0,-15.852127465669819,-15.852127465669819,-15.852127465669819,-15.852127465669819,-16.0
2025-01-02 00:00:00,UA,2,1,-6.0,-6.0003807881353195,-6.0003807881353195,-6.0003807881353195,-6.0003807881353195,-6.0
2025-01-02 00:00:00,DL,3,1,-3.0,-3.0001207865259647,-3.0001207865259647,-3.0001207865259647,-3.0001207865259647,-3.0
2025-01-02 00:00:00,AA,5,116,-12.0,-7.03964781329143,-5.022376194977744,-1.9813812853544068,5.022376194977744,286.0
2025-01-02 00:00:00,DL,5,59,-15.0,-7.03964781329143,-5.022376194977744,-1.9813812853544068,7.03964781329143,54.0
2025-01-02 00:00:00,UA,5,45,-12.0,-7.925884200121824,-5.022376194977744,0.0,6.0003807881353195,405.0
2025-01-02 00:00:00,WN,5,221,-13.0,-5.022376194977744,-3.0001207865259647,-1.01,1.9813812853544068,19.0
2025-01-02 00:00:00,AA,6,182,-15.0,-6.0003807881353195,-5.022376194977744,-1.9813812853544068,3.0001207865259647,134.0
2025-01-02 00:00:00,DL,6,177,-15.0,-7.03964781329143,-3.9628523348246314,0.0,12.001040013389092,90.0
2025-01-02 00:00:00,UA,6,136,-14.0,-6.0003807881353195,-3.0001207865259647,1.01,24.002636914918774,147.0
2025-01-02 00:00:00,WN,6,300,-14.0,-5.022376194977744,-3.0001207865259647,-1.01,5.022376194977744,327.0
2025-01-02 00:00:00,AA,7,190,-13.0,-7.03964781329143,-3.9628523348246314,-1.01,14.079623662673095,486.0
2025-01-02 00:00:00,DL,7,225,-15.0,-6.0003807881353195,-3.0001207865259647,1.01,14.079623662673095,170.0
2025-01-02 00:00:00,UA,7,180,-10.0,-6.0003807881353195,-3.9628523348246314,0.0,11.086028370328492,120.0
2025-01-02 00:00:00,WN,7,214,-11.0,-5.022376194977744,-3.0001207865259647,-1.01,3.0001207865259647,66.0
2025-01-02 00:00:00,AA,8,182,-12.0,-6.0003807881353195,-3.9628523348246314,0.0,23.06811574166162,390.0
2025-01-02 00:00:00,DL,8,167,-14.0,-6.0003807881353195,-3.9628523348246314,0.0,12.001040013389092,158.0
2025-01-02 00:00:00,UA,8,173,-12.0,-5.022376194977744,-1.9813812853544068,1.9813812853544068,15.852127465669819,399.0
2025-01-02 00:00:00,WN,8,253,-10.0,-5.022376194977744,-1.9813812853544068,0.0,12.001040013389092,200.0
2025-01-02 00:00:00,AA,9,135,-13.0,-5.022376194977744,-1.9813812853544068,1.9813812853544068,15.852127465669819,63.0
2025-01-02 00:00:00,DL,9,125,-13.0,-5.022376194977744,-3.9628523348246314,1.9813812853544068,25.995604398722985,116.0
2025-01-02 00:00:00,UA,9,126,-14.0,-6.0003807881353195,-1.01,6.0003807881353195,20.897765817592276,275.0
2025-01-02 00:00:00,WN,9,240,-13.0,-3.9628523348246314,-1.9813812853544068,3.9628523348246314,15.852127465669819,252.0
2025-01-02 00:00:00,AA,10,145,-13.0,-6.0003807881353195,-3.0001207865259647,3.0001207865259647,20.897765817592276,198.0
2025-01-02 00:00:00,DL,10,142,-18.0,-6.0003807881353195,-3.0001207865259647,3.0001207865259647,28.15990341167885,214.0
2025-01-02 00:00:00,UA,10,110,-12.0,-6.0003807881353195,-3.0001207865259647,1.9813812853544068,17.15649416584582,215.0
2025-01-02 00:00:00,WN,10,229,-11.0,-3.9628523348246314,-1.01,5.022376194977744,22.17256817980545,279.0
2025-01-02 00:00:00,AA,11,159,-12.0,-6.0003807881353195,-3.0001207865259647,1.9813812853544068,17.15649416584582,251.0
2025-01-02 00:00:00,DL,11,192,-18.0,-6.0003807881353195,-1.01,8.924561993432542,24.002636914918774,601.0
2025-01-02 00:00:00,UA,11,117,-10.0,-5.022376194977744,-3.0001207865259647,1.01,18.937903243191588,182.0
2025-01-02 00:00:00,WN,11,223,-8.0,-3.9628523348246314,-1.01,5.022376194977744,23.06811574166162,239.0
2025-01-02 00:00:00,AA,12,139,-12.0,-5.022376194977744,-1.9813812853544068,6.0003807881353195,29.892123890416237,314.0
2025-01-02 00:00:00,DL,12,160,-16.0,-6.0003807881353195,-1.9813812853544068,12.001040013389092,37.87667712885539,174.0
2025-01-02 00:00:00,UA,12,116,-15.0,-6.0003807881353195,-3.0001207865259647,1.01,12.001040013389092,76.0
2025-01-02 00:00:00,WN,12,254,-10.0,-3.0001207865259647,1.01,10.044983161068599,28.72740200993037,263.0
2025-01-02 00:00:00,AA,13,151,-14.0,-5.022376194977744,-1.9813812853544068,6.0003807881353195,49.957129881134726,1293.0
2025-01-02 00:00:00,DL,13,128,-13.0,-5.022376194977744,-1.9813812853544068,7.925884200121824,27.056297108952908,288.0
2025-01-02 00:00:00,UA,13,126,-12.0,-3.9628523348246314,-1.01,5.022376194977744,29.892123890416237,301.0
2025-01-02 00:00:00,WN,13,217,-12.0,-1.9813812853544068,1.01,10.044983161068599,34.31378257078008,209.0
2025-01-02 00:00:00,AA,14,133,-23.0,-3.9628523348246314,-1.01,12.001040013389092,27.056297108952908,403.0
2025-01-02 00:00:00,DL,14,140,-17.0,-7.03964781329143,-1.9813812853544068,7.03964781329143,32.97574798981021,443.0
2025-01-02 00:00:00,UA,14,120,-14.0,-6.0003807881353195,-3.0001207865259647,3.0001207865259647,24.002636914918774,291.0
2025-01-02 00:00:00,WN,14,224,-9.0,-3.0001207865259647,1.01,12.997499126390684,28.15990341167885,283.0
2025-01-02 00:00:00,AA,15,125,-12.0,-5.022376194977744,-1.9813812853544068,11.086028370328492,42.628827728434494,977.0
2025-01-02 00:00:00,DL,15,165,-15.0,-6.0003807881353195,-1.01,10.044983161068599,25.995604398722985,106.0
2025-01-02 00:00:00,UA,15,76,-8.0,-3.9628523348246314,-1.01,7.925884200121824,31.092891914561495,255.0
2025-01-02 00:00:00,WN,15,247,-10.0,-1.9813812853544068,3.9628523348246314,17.15649416584582,40.980988847527684,289.0
2025-01-02 00:00:00,AA,16,155,-14.0,-5.022376194977744,-1.9813812853544068,7.925884200121824,45.232237431294294,306.0
2025-01-02 00:00:00,DL,16,120,-13.0,-5.022376194977744,-1.01,14.945716726242868,47.06185394385251,301.0
2025-01-02 00:00:00,UA,16,139,-14.0,-5.022376194977744,-1.9813812853544068,3.0001207865259647,18.937903243191588,145.0
2025-01-02 00:00:00,WN,16,225,-10.0,-1.9813812853544068,3.0001207865259647,12.997499126390684,32.97574798981021,204.0
2025-01-02 00:00:00,AA,17,151,-14.0,-6.0003807881353195,-1.9813812853544068,7.03964781329143,34.31378257078008,309.0
2025-01-02 00:00:00,DL,17,152,-18.0,-6.0003807881353195,-3.0001207865259647,10.044983161068599,28.72740200993037,176.0
2025-01-02 00:00:00,UA,17,135,-11.0,-5.022376194977744,-1.9813812853544068,3.0001207865259647,31.092891914561495,276.0
2025-01-02 00:00:00,WN,17,211,-12.0,-3.0001207865259647,1.9813812853544068,14.079623662673095,28.72740200993037,309.0
2025-01-02 00:00:00,AA,18,164,-16.0,-5.022376194977744,-1.01,8.924561993432542,46.137298677665186,373.0
2025-01-02 00:00:00,DL,18,162,-20.0,-7.03964781329143,-3.0001207865259647,10.044983161068599,32.97574798981021,947.0
2025-01-02 00:00:00,UA,18,146,-14.0,-5.022376194977744,0.0,11.086028370328492,44.346159263028085,282.0
2025-01-02 00:00:00,WN,18,241,-14.0,-3.0001207865259647,1.9813812853544068,14.945716726242868,35.69989444930044,112.0
2025-01-02 00:00:00,AA,19,150,-16.0,-5.022376194977744,-1.01,12.997499126390684,40.980988847527684,217.0
2025-01-02 00:00:00,DL,19,138,-20.0,-7.03964781329143,0.0,14.945716726242868,28.15990341167885,59.0
2025-01-02 00:00:00,UA,19,101,-11.0,-3.9628523348246314,-1.01,7.925884200121824,28.15990341167885,136.0
2025-01-02 00:00:00,WN,19,201,-15.0,-3.9628523348246314,1.01,14.945716726242868,34.31378257078008,251.0
2025-01-02 00:00:00,AA,20,134,-26.0,-3.9628523348246314,1.01,18.937903243191588,35.69989444930044,554.0
2025-01-02 00:00:00,DL,20,76,-11.0,-5.022376194977744,-1.01,14.079623662673095,24.002636914918774,66.0
2025-01-02 00:00:00,UA,20,117,-13.0,-3.0001207865259647,1.9813812853544068,20.0904278750915,41.79649278367046,619.0
2025-01-02 00:00:00,WN,20,266,-14.0,-3.9628523348246314,3.0001207865259647,17.15649416584582,35.69989444930044,210.0
2025-01-02 00:00:00,AA,21,94,-13.0,-3.9628523348246314,0.0,17.849535601381675,44.346159263028085,658.0
2025-01-02 00:00:00,DL,21,90,-14.0,-3.9628523348246314,-1.01,14.945716726242868,49.957129881134726,659.0
2025-01-02 00:00:00,UA,21,56,-12.0,-5.022376194977744,-1.01,14.945716726242868,51.992421118697585,729.0
2025-01-02 00:00:00,WN,21,170,-19.0,-3.0001207865259647,1.01,15.852127465669819,35.0006233314147,165.0
2025-01-02 00:00:00,AA,22,91,-12.0,-5.022376194977744,1.9813812853544068,17.849535601381675,40.980988847527684,811.0
2025-01-02 00:00:00,DL,22,107,-14.0,-6.0003807881353195,-1.9813812853544068,7.03964781329143,32.97574798981021,903.0
2025-01-02 00:00:00,UA,22,50,-11.0,-3.9628523348246314,-1.01,7.925884200121824,24.977983750285134,1048.0
2025-01-02 00:00:00,WN,22,131,-15.0,-5.022376194977744,0.0,12.997499126390684,28.72740200993037,145.0
2025-01-02 00:00:00,AA,23,40,-10.0,-5.022376194977744,-1.01,5.022376194977744,35.69989444930044,467.0
2025-01-02 00:00:00,DL,23,36,-16.0,-6.0003807881353195,-3.0001207865259647,5.022376194977744,29.892123890416237,90.0
2025-01-02 00:00:00,UA,23,49,-10.0,-3.9628523348246314,-1.01,10.044983161068599,29.892123890416237,108.0
2025-01-03 00:00:00,AA,0,16,-7.0,-3.0001207865259647,3.9628523348246314,14.945716726242868,24.002636914918774,44.0
2025-01-03 00:00:00,DL,0,2,-13.0,-12.997499126390684,-12.997499126390684,-12.997499126390684,-12.997499126390684,23.0
2025-01-03 00:00:00,UA,0,9,-4.0,0.0,5.022376194977744,11.086028370328492,15.852127465669819,125.0
2025-01-03 00:00:00,AA,1,3,-10.0,-10.044983161068599,-7.925884200121824,-7.925884200121824,-7.925884200121824,4.0
2025-01-03 00:00:00,DL,1,2,-6.0,-6.0003807881353195,-6.0003807881353195,-6.0003807881353195,-6.0003807881353195,36.0
2025-01-03 00:00:00,UA,1,1,-15.0,-14.945716726242868,-14.945716726242868,-14.945716726242868,-14.945716726242868,-15.0
2025-01-03 00:00:00,UA,2,1,-8.0,-7.925884200121824,-7.925884200121824,-7.925884200121824,-7.925884200121824,-8.0
2025-01-03 00:00:00,DL,3,1,-4.0,-3.9628523348246314,-3.9628523348246314,-3.9628523348246314,-3.9628523348246314,-4.0
2025-01-03 00:00:00,AA,5,116,-12.0,-7.925884200121824,-5.022376194977744,-1.9813812853544068,1.9813812853544068,569.0
2025-01-03 00:00:00,DL,5,62,-17.0,-7.925884200121824,-5.022376194977744,0.0,8.924561993432542,306.0
2025-01-03 00:00:00,UA,5,47,-10.0,-6.0003807881353195,-3.9628523348246314,-1.01,1.9813812853544068,13.0
2025-01-03 00:00:00,WN,5,183,-11.0,-5.022376194977744,-1.9813812853544068,0.0,3.0001207865259647,426.0
2025-01-03 00:00:00,AA,6,178,-14.0,-6.0003807881353195,-3.0001207865259647,0.0,24.002636914918774,803.0
2025-01-03 00:00:00,DL,6,176,-18.0,-7.03964781329143,-3.9628523348246314,0.0,12.997499126390684,339.0
2025-01-03 00:00:00,UA,6,136,-12.0,-6.0003807881353195,-3.0001207865259647,0.0,14.079623662673095,480.0
2025-01-03 00:00:00,WN,6,297,-11.0,-5.022376194977744,-3.0001207865259647,0.0,7.925884200121824,450.0
2025-01-03 00:00:00,AA,7,196,-13.0,-6.0003807881353195,-3.0001207865259647,0.0,12.997499126390684,741.0
2025-01-03 00:00:00,DL,7,223,-22.0,-7.03964781329143,-3.9628523348246314,0.0,20.0904278750915,425.0
2025-01-03 00:00:00,UA,7,179,-13.0,-6.0003807881353195,-3.0001207865259647,8.924561993432542,110.4163217937665,417.0
2025-01-03 00:00:00,WN,7,200,-12.0,-3.9628523348246314,-1.01,5.022376194977744,45.232237431294294,380.0
2025-01-03 00:00:00,AA,8,180,-13.0,-6.0003807881353195,-3.9628523348246314,0.0,15.852127465669819,498.0
2025-01-03 00:00:00,DL,8,168,-15.0,-6.0003807881353195,-3.0001207865259647,1.01,24.977983750285134,772.0
2025-01-03 00:00:00,UA,8,178,-12.0,-5.022376194977744,-1.9813812853544068,3.0001207865259647,28.15990341167885,238.0
2025-01-03 00:00:00,WN,8,258,-13.0,-3.0001207865259647,0.0,11.086028370328492,42.628827728434494,345.0
2025-01-03 00:00:00,AA,9,135,-14.0,-5.022376194977744,-3.0001207865259647,1.9813812853544068,17.849535601381675,786.0
2025-01-03 00:00:00,DL,9,125,-15.0,-5.022376194977744,-1.9813812853544068,5.022376194977744,23.06811574166162,170.0
2025-01-03 00:00:00,UA,9,122,-11.0,-3.0001207865259647,1.01,20.0904278750915,83.59490791013187,199.0
2025-01-03 00:00:00,WN,9,225,-10.0,-3.0001207865259647,1.9813812853544068,17.15649416584582,48.00638763392677,400.0
2025-01-03 00:00:00,AA,10,139,-26.0,-5.022376194977744,-3.0001207865259647,7.925884200121824,34.31378257078008,418.0
2025-01-03 00:00:00,DL,10,141,-14.0,-6.0003807881353195,-1.01,7.925884200121824,41.79649278367046,310.0
2025-01-03 00:00:00,UA,10,109,-13.0,-3.9628523348246314,0.0,14.079623662673095,53.04233804589578,175.0
2025-01-03 00:00:00,WN,10,229,-10.0,-3.0001207865259647,0.0,12.997499126390684,49.957129881134726,230.0
2025-01-03 00:00:00,AA,11,156,-11.0,-5.022376194977744,-1.9813812853544068,6.0003807881353195,34.31378257078008,582.0
2025-01-03 00:00:00,DL,11,191,-15.0,-6.0003807881353195,-1.9813812853544068,6.0003807881353195,31.704973071152452,264.0
2025-01-03 00:00:00,UA,11,119,-11.0,-3.9628523348246314,3.9628523348246314,28.72740200993037,74.2766422968368,389.0
2025-01-03 00:00:00,WN,11,235,-11.0,-1.9813812853544068,3.0001207865259647,18.937903243191588,62.18720363538349,210.0
2025-01-03 00:00:00,AA,12,139,-15.0,-3.9628523348246314,0.0,17.15649416584582,35.69989444930044,200.0
2025-01-03 00:00:00,DL,12,159,-14.0,-5.022376194977744,-1.9813812853544068,7.03964781329143,28.15990341167885,495.0
2025-01-03 00:00:00,UA,12,112,-13.0,-5.022376194977744,-1.01,12.001040013389092,27.056297108952908,1154.0
2025-01-03 00:00:00,WN,12,236,-11.0,-1.01,7.925884200121824,24.002636914918774,60.97806905973285,264.0
2025-01-03 00:00:00,AA,13,142,-11.0,-5.022376194977744,-1.01,10.044983161068599,45.232237431294294,194.0
2025-01-03 00:00:00,DL,13,128,-16.0,-6.0003807881353195,-1.9813812853544068,10.044983161068599,40.980988847527684,189.0
2025-01-03 00:00:00,UA,13,125,-10.0,-1.9813812853544068,7.03964781329143,29.892123890416237,74.2766422968368,229.0
2025-01-03 00:00:00,WN,13,233,-10.0,-1.9813812853544068,7.925884200121824,31.704973071152452,74.2766422968368,403.0
2025-01-03 00:00:00,AA,14,133,-15.0,-3.9628523348246314,-1.01,17.849535601381675,74.2766422968368,1168.0
2025-01-03 00:00:00,DL,14,140,-15.0,-6.0003807881353195,-1.9813812853544068,12.001040013389092,57.45614011573423,1109.0
2025-01-03 00:00:00,UA,14,121,-10.0,-3.9628523348246314,6.0003807881353195,24.002636914918774,78.79847787204231,393.0
2025-01-03 00:00:00,WN,14,234,-11.0,0.0,10.044983161068599,31.704973071152452,57.45614011573423,333.0
2025-01-03 00:00:00,AA,15,126,-11.0,-3.9628523348246314,-1.01,24.002636914918774,62.18720363538349,266.0
2025-01-03 00:00:00,DL,15,166,-18.0,-5.022376194977744,-1.01,11.086028370328492,35.69989444930044,1161.0
2025-01-03 00:00:00,UA,15,74,-16.0,-5.022376194977744,0.0,24.977983750285134,67.27947536813278,294.0
2025-01-03 00:00:00,WN,15,225,-12.0,1.01,12.001040013389092,31.092891914561495,63.4113824398483,272.0
2025-01-03 00:00:00,AA,16,147,-10.0,-3.9628523348246314,0.0,18.937903243191588,53.04233804589578,466.0
2025-01-03 00:00:00,DL,16,119,-14.0,-7.03964781329143,-1.01,14.945716726242868,88.69436438313271,198.0
2025-01-03 00:00:00,UA,16,140,-14.0,-3.0001207865259647,3.0001207865259647,31.704973071152452,55.20687320920256,377.0
2025-01-03 00:00:00,WN,16,239,-9.0,0.0,12.001040013389092,35.0006233314147,70.00286368894791,224.0
2025-01-03 00:00:00,AA,17,141,-19.0,-5.022376194977744,-1.9813812853544068,15.852127465669819,40.980988847527684,233.0
2025-01-03 00:00:00,DL,17,153,-16.0,-6.0003807881353195,-1.01,7.925884200121824,27.056297108952908,248.0
2025-01-03 00:00:00,UA,17,130,-11.0,-3.9628523348246314,5.022376194977744,24.977983750285134,71.40143542668432,239.0
